status,x,y,z,azimuth,elevation,roll,button,quality,time,image_ts,image_filename
0x0000,234.851,161.181,-14.957,76.584,-41.882,133.97,1,6,1743801371854,1743801371857,data_Color_1743801371857.58129882812500.png
0x0000,234.069,158.167,-12.613,76.25,-45.64,134.568,1,6,1743801371921,1743801371924,data_Color_1743801371924.57397460937500.png
0x0000,233.511,155.488,-10.716,76.184,-49.154,134.758,1,6,1743801371987,1743801371991,data_Color_1743801371991.67944335937500.png
0x0000,233.623,154.037,-9.823,76.209,-51.555,134.889,1,6,1743801372054,1743801372059,data_Color_1743801372059.17602539062500.png
0x0000,234.181,153.256,-9.599,75.728,-53.357,135.655,1,6,1743801372120,1743801372126,data_Color_1743801372126.06835937500000.png
0x0000,235.074,152.028,-9.823,74.869,-55.982,136.946,1,6,1743801372198,1743801372193,data_Color_1743801372193.28491210937500.png
0x0000,235.967,151.023,-10.604,74.388,-58.302,137.684,1,6,1743801372265,1743801372260,data_Color_1743801372260.73828125000000.png
0x0000,237.195,149.907,-11.385,73.726,-60.558,138.625,1,6,1743801372331,1743801372327,data_Color_1743801372327.93603515625000.png
0x0000,238.758,148.791,-11.943,72.457,-62.676,140.169,1,6,1743801372398,1743801372394,data_Color_1743801372394.96923828125000.png
0x0000,240.209,147.786,-12.39,70.347,-64.484,142.129,1,6,1743801372464,1743801372462,data_Color_1743801372462.00952148437500.png
0x0000,241.325,146.782,-12.39,67.802,-66.229,144.331,1,6,1743801372531,1743801372529,data_Color_1743801372529.36840820312500.png
0x0000,242.329,145.442,-12.167,64.947,-67.991,146.932,1,6,1743801372598,1743801372596,data_Color_1743801372596.20312500000000.png
0x0000,243.222,144.326,-12.055,61.736,-69.516,150.072,1,6,1743801372664,1743801372663,data_Color_1743801372663.44799804687500.png
0x0000,244.339,142.987,-12.055,58.234,-63.297,153.742,1,6,1743801372731,1743801372730,data_Color_1743801372730.69873046875000.png
0x0000,245.566,141.536,-11.72,54.622,-64.875,157.787,1,6,1743801372797,1743801372797,data_Color_1743801372797.80297851562500.png
0x0000,247.017,140.643,-11.943,51.207,-65.632,161.722,1,6,1743801372864,1743801372865,data_Color_1743801372865.04565429687500.png
0x0000,248.022,140.308,-12.836,49.157,-66.086,164.065,1,7,1743801372930,1743801372932,data_Color_1743801372932.22045898437500.png
0x0000,248.692,139.861,-14.064,47.775,-66.869,165.485,1,7,1743801372997,1743801372999,data_Color_1743801372999.45678710937500.png
0x0000,249.585,139.08,-15.404,46.22,-67.904,166.984,1,7,1743801373063,1743801373066,data_Color_1743801373066.58422851562500.png
0x0000,250.478,138.299,-16.52,43.644,-69.233,169.638,1,7,1743801373130,1743801373133,data_Color_1743801373133.90209960937500.png
0x0000,251.482,137.517,-17.413,39.386,-70.64,174.18,1,7,1743801373197,1743801373201,data_Color_1743801373201.05761718750000.png
0x0000,252.264,137.182,-17.859,35.498,-71.414,178.448,1,7,1743801373263,1743801373268,data_Color_1743801373268.35034179687500.png
0x0000,252.71,137.182,-17.971,33.725,-71.618,-179.53,1,7,1743801373330,1743801373335,data_Color_1743801373335.69482421875000.png
0x0000,253.045,137.294,-17.748,32.823,-71.756,-178.389,1,6,1743801373407,1743801373402,data_Color_1743801373402.60351562500000.png
0x0000,253.268,137.406,-17.748,32.26,-71.774,-177.629,1,6,1743801373474,1743801373470,data_Color_1743801373470.38330078125000.png
0x0000,253.492,137.74,-17.748,32.211,-71.846,-177.397,1,6,1743801373541,1743801373537,data_Color_1743801373537.08471679687500.png
0x0000,253.715,137.964,-17.636,33.024,-72.008,-177.983,1,6,1743801373607,1743801373604,data_Color_1743801373604.27148437500000.png
0x0000,254.05,138.075,-17.636,34.209,-72.149,-178.903,1,6,1743801373674,1743801373671,data_Color_1743801373671.86962890625000.png
0x0000,254.719,138.187,-17.748,34.393,-72.034,-178.654,1,6,1743801373740,1743801373738,data_Color_1743801373738.68115234375000.png
0x0000,255.166,138.187,-17.971,33.33,-71.822,-177.21,1,6,1743801373807,1743801373805,data_Color_1743801373805.88330078125000.png
0x0000,255.836,138.187,-18.306,32.257,-71.82,-175.689,1,7,1743801373873,1743801373873,data_Color_1743801373873.04394531250000.png
0x0000,256.505,138.187,-18.752,31.391,-72.221,-174.299,1,7,1743801373940,1743801373940,data_Color_1743801373940.32080078125000.png
0x0000,257.175,138.187,-19.31,29.97,-72.948,-172.308,1,7,1743801374007,1743801374007,data_Color_1743801374007.48535156250000.png
0x0000,257.956,137.517,-20.427,26.168,-73.93,-167.687,1,7,1743801374073,1743801374074,data_Color_1743801374074.63452148437500.png
0x0000,258.738,136.847,-21.654,20.929,-75.071,-161.254,1,7,1743801374140,1743801374141,data_Color_1743801374141.78173828125000.png
0x0000,259.742,136.847,-23.329,16.254,-76.287,-155.168,1,7,1743801374206,1743801374209,data_Color_1743801374209.10449218750000.png
0x0000,260.524,138.075,-25.003,14.923,-77.837,-152.373,1,7,1743801374273,1743801374276,data_Color_1743801374276.25683593750000.png
0x0000,261.751,140.196,-26.454,17.551,-78.863,-153.569,1,7,1743801374339,1743801374343,data_Color_1743801374343.52587890625000.png
0x0000,264.096,142.205,-27.682,19.987,-78.537,-154.13,1,7,1743801374406,1743801374410,data_Color_1743801374410.76367187500000.png
0x0000,268.002,144.103,-29.021,20.856,-76.776,-152.063,1,7,1743801374473,1743801374477,data_Color_1743801374477.86962890625000.png
0x0000,273.36,146.0,-30.361,22.402,-74.899,-149.786,1,7,1743801374550,1743801374545,data_Color_1743801374545.07641601562500.png
0x0000,276.262,148.344,-31.254,26.58,-73.791,-151.45,1,8,1743801374617,1743801374612,data_Color_1743801374612.15405273437500.png
0x0000,277.937,150.912,-31.589,29.681,-72.455,-152.835,1,8,1743801374683,1743801374679,data_Color_1743801374679.44482421875000.png
0x0000,279.164,152.586,-31.366,30.834,-71.439,-153.029,1,9,1743801374750,1743801374746,data_Color_1743801374746.60571289062500.png
0x0000,279.946,153.591,-31.366,32.108,-71.354,-153.759,1,9,1743801374816,1743801374813,data_Color_1743801374813.82714843750000.png
0x0000,280.727,154.484,-31.924,32.91,-71.599,-153.9,1,10,1743801374883,1743801374881,data_Color_1743801374881.03808593750000.png
0x0000,281.843,154.818,-32.817,32.711,-71.7,-152.941,1,10,1743801374950,1743801374948,data_Color_1743801374948.25756835937500.png
0x0000,283.518,154.707,-33.598,31.914,-71.914,-151.36,1,10,1743801375016,1743801375015,data_Color_1743801375015.31762695312500.png
0x0000,285.415,154.818,-34.044,31.447,-72.193,-150.073,1,11,1743801375083,1743801375082,data_Color_1743801375082.59301757812500.png
0x0000,286.978,155.377,-34.826,30.964,-72.33,-148.982,1,11,1743801375149,1743801375149,data_Color_1743801375149.80200195312500.png
0x0000,288.541,156.27,-35.607,30.184,-72.429,-147.834,1,11,1743801375216,1743801375216,data_Color_1743801375216.97949218750000.png
0x0000,290.326,156.828,-36.835,28.61,-72.349,-145.841,1,12,1743801375282,1743801375284,data_Color_1743801375284.34008789062500.png
0x0000,292.001,157.274,-38.174,27.128,-72.52,-143.936,1,12,1743801375349,1743801375351,data_Color_1743801375351.34497070312500.png
0x0000,293.34,158.167,-38.956,26.594,-73.071,-142.735,1,12,1743801375416,1743801375418,data_Color_1743801375418.63500976562500.png
0x0000,295.349,158.614,-39.737,26.094,-73.4,-141.361,1,12,1743801375482,1743801375485,data_Color_1743801375485.70483398437500.png
0x0000,297.582,158.837,-40.63,24.608,-72.992,-138.817,1,12,1743801375549,1743801375552,data_Color_1743801375552.89111328125000.png
0x0000,299.814,159.395,-41.635,21.763,-71.7,-134.896,1,13,1743801375615,1743801375620,data_Color_1743801375620.27148437500000.png
0x0000,302.27,159.507,-42.416,18.633,-70.316,-130.961,1,13,1743801375682,1743801375687,data_Color_1743801375687.28051757812500.png
0x0000,303.944,159.953,-42.751,17.045,-69.746,-128.795,1,13,1743801375748,1743801375754,data_Color_1743801375754.59790039062500.png
0x0000,305.284,160.623,-42.528,17.245,-69.605,-128.615,1,13,1743801375826,1743801375821,data_Color_1743801375821.87133789062500.png
0x0000,306.623,160.623,-42.639,17.118,-69.147,-128.121,1,13,1743801375893,1743801375888,data_Color_1743801375888.87768554687500.png
0x0000,308.297,160.623,-42.751,15.274,-68.386,-125.746,1,14,1743801375959,1743801375956,data_Color_1743801375956.11962890625000.png
0x0000,309.079,161.181,-42.751,13.819,-67.587,-123.703,1,14,1743801376026,1743801376023,data_Color_1743801376023.48852539062500.png
0x0000,309.079,162.185,-42.304,13.751,-67.072,-122.84,1,14,1743801376092,1743801376090,data_Color_1743801376090.52368164062500.png
0x0000,309.079,163.413,-41.523,14.601,-67.089,-122.393,1,14,1743801376159,1743801376157,data_Color_1743801376157.63769531250000.png
0x0000,308.632,164.418,-40.518,16.69,-67.613,-122.88,1,14,1743801376226,1743801376224,data_Color_1743801376224.93750000000000.png
0x0000,307.739,165.534,-39.514,20.539,-68.172,-125.117,1,15,1743801376292,1743801376292,data_Color_1743801376292.12402343750000.png
0x0000,306.512,167.097,-39.179,26.465,-68.547,-129.209,1,15,1743801376359,1743801376359,data_Color_1743801376359.26538085937500.png
0x0000,305.06,168.994,-39.291,32.803,-68.342,-133.675,1,15,1743801376425,1743801376426,data_Color_1743801376426.65087890625000.png
0x0000,304.056,170.669,-38.398,38.273,-67.91,-137.856,1,15,1743801376492,1743801376493,data_Color_1743801376493.65649414062500.png
0x0000,303.721,172.455,-37.393,43.266,-67.174,-142.048,1,15,1743801376558,1743801376561,data_Color_1743801376561.00708007812500.png
0x0000,303.498,174.575,-36.165,47.792,-66.611,-145.886,1,15,1743801376625,1743801376628,data_Color_1743801376628.16552734375000.png
0x0000,303.051,176.473,-34.937,51.474,-66.303,-149.134,1,16,1743801376691,1743801376695,data_Color_1743801376695.33642578125000.png
0x0000,302.382,178.036,-34.156,54.382,-66.171,-151.914,1,16,1743801376758,1743801376762,data_Color_1743801376762.54809570312500.png
0x0000,301.377,179.375,-33.263,57.043,-66.276,-154.541,1,16,1743801376825,1743801376829,data_Color_1743801376829.71630859375000.png
0x0000,299.591,180.715,-32.817,58.958,-66.161,-156.395,1,16,1743801376891,1743801376896,data_Color_1743801376896.98242187500000.png
0x0000,297.024,182.5,-32.37,60.441,-65.469,-157.812,1,17,1743801376969,1743801376964,data_Color_1743801376964.11987304687500.png
0x0000,295.796,183.282,-31.031,61.11,-64.858,-158.59,1,17,1743801377035,1743801377031,data_Color_1743801377031.30004882812500.png
0x0000,295.238,184.175,-29.914,60.578,-64.104,-157.864,1,17,1743801377102,1743801377098,data_Color_1743801377098.42163085937500.png
0x0000,296.354,184.845,-29.133,57.995,-62.911,-155.04,1,17,1743801377168,1743801377165,data_Color_1743801377165.80590820312500.png
0x0000,299.703,185.291,-29.245,52.611,-69.297,-149.386,1,18,1743801377235,1743801377233,data_Color_1743801377233.08349609375000.png
0x0000,304.502,185.179,-28.91,46.732,-67.842,-143.423,1,18,1743801377302,1743801377300,data_Color_1743801377300.18652343750000.png
0x0000,309.414,184.956,-29.021,41.531,-66.004,-138.018,1,19,1743801377368,1743801377367,data_Color_1743801377367.39648437500000.png
0x0000,312.874,185.514,-29.691,38.002,-64.193,-134.057,1,19,1743801377435,1743801377434,data_Color_1743801377434.63281250000000.png
0x0000,315.106,185.737,-29.691,35.508,-62.449,-131.553,1,19,1743801377501,1743801377501,data_Color_1743801377501.70434570312500.png
0x0000,316.334,185.626,-29.58,33.34,-60.401,-129.624,1,19,1743801377568,1743801377568,data_Color_1743801377568.89208984375000.png
0x0000,317.004,185.403,-28.798,31.407,-58.529,-127.896,1,19,1743801377635,1743801377636,data_Color_1743801377636.10571289062500.png
0x0000,317.674,185.291,-28.463,30.001,-56.982,-126.647,1,19,1743801377701,1743801377703,data_Color_1743801377703.17968750000000.png
0x0000,319.571,184.398,-28.463,28.558,-55.571,-125.657,1,19,1743801377768,1743801377770,data_Color_1743801377770.65454101562500.png
0x0000,322.25,184.063,-28.91,26.788,-53.947,-124.478,1,19,1743801377834,1743801377837,data_Color_1743801377837.64306640625000.png
0x0000,324.706,183.282,-29.803,24.923,-52.155,-123.481,1,19,1743801377901,1743801377904,data_Color_1743801377904.89697265625000.png
0x0000,327.161,182.166,-31.924,23.234,-50.202,-122.769,1,19,1743801377967,1743801377972,data_Color_1743801377972.37084960937500.png
0x0000,329.394,181.273,-34.156,21.827,-48.516,-122.246,1,18,1743801378034,1743801378039,data_Color_1743801378039.21997070312500.png
0x0000,330.175,180.38,-35.049,20.913,-47.741,-122.057,1,17,1743801378101,1743801378106,data_Color_1743801378106.39550781250000.png
0x0000,330.622,179.933,-35.049,20.549,-47.533,-122.138,1,17,1743801378178,1743801378173,data_Color_1743801378173.61035156250000.png
0x0000,331.291,179.71,-35.384,20.29,-47.162,-122.038,1,16,1743801378245,1743801378240,data_Color_1743801378240.91845703125000.png
0x0000,332.184,179.375,-36.277,19.717,-46.325,-121.791,1,15,1743801378311,1743801378308,data_Color_1743801378308.04931640625000.png
0x0000,332.966,178.817,-35.496,19.4,-46.203,-121.778,1,15,1743801378378,1743801378375,data_Color_1743801378375.20996093750000.png
0x0000,333.747,178.371,-34.603,19.104,-46.032,-121.695,1,15,1743801378444,1743801378442,data_Color_1743801378442.47265625000000.png
0x0000,334.417,177.478,-35.272,18.513,-45.093,-121.516,1,14,1743801378511,1743801378509,data_Color_1743801378509.59350585937500.png
0x0000,334.975,176.138,-36.947,17.497,-43.404,-120.974,1,14,1743801378578,1743801378576,data_Color_1743801378576.76391601562500.png
0x0000,335.756,175.245,-38.733,16.155,-41.639,-119.957,1,14,1743801378644,1743801378643,data_Color_1743801378643.96484375000000.png
0x0000,337.096,174.017,-41.188,14.664,-39.629,-119.096,1,13,1743801378711,1743801378711,data_Color_1743801378711.14501953125000.png
0x0000,338.435,172.901,-43.532,13.516,-37.536,-118.691,1,13,1743801378777,1743801378778,data_Color_1743801378778.34716796875000.png
0x0000,339.44,171.673,-45.653,12.715,-35.637,-118.544,1,12,1743801378844,1743801378845,data_Color_1743801378845.57397460937500.png
0x0000,340.109,171.115,-47.662,12.169,-33.723,-118.48,1,12,1743801378910,1743801378912,data_Color_1743801378912.89843750000000.png
0x0000,340.444,170.669,-50.453,11.657,-31.432,-118.303,1,11,1743801378977,1743801378979,data_Color_1743801378979.80371093750000.png
0x0000,340.668,170.78,-52.908,11.297,-29.468,-118.254,1,11,1743801379043,1743801379047,data_Color_1743801379047.48999023437500.png
0x0000,340.444,171.338,-54.694,11.205,-27.708,-118.279,1,10,1743801379110,1743801379114,data_Color_1743801379114.21069335937500.png
0x0000,340.221,171.004,-56.369,10.906,-25.898,-118.311,1,9,1743801379177,1743801379181,data_Color_1743801379181.48413085937500.png
0x0000,339.998,170.557,-58.378,10.639,-23.862,-118.405,1,9,1743801379254,1743801379249,data_Color_1743801379249.17431640625000.png
0x0000,339.44,170.78,-58.936,10.658,-22.849,-118.609,1,9,1743801379310,1743801379315,data_Color_1743801379315.92358398437500.png
0x0000,338.658,170.892,-59.271,10.564,-21.813,-118.988,1,8,1743801379387,1743801379382,data_Color_1743801379382.98120117187500.png
0x0000,337.654,170.78,-60.275,10.406,-20.8,-119.206,1,8,1743801379454,1743801379450,data_Color_1743801379450.29321289062500.png
0x0000,336.538,170.78,-61.057,10.36,-20.135,-119.395,1,7,1743801379521,1743801379517,data_Color_1743801379517.51147460937500.png
0x0000,335.756,170.445,-61.503,10.248,-19.823,-119.595,1,7,1743801379587,1743801379584,data_Color_1743801379584.61328125000000.png
0x0000,334.863,169.999,-61.615,10.114,-19.607,-119.764,1,7,1743801379654,1743801379651,data_Color_1743801379651.94311523437500.png
0x0000,333.747,170.111,-61.726,10.155,-19.429,-119.89,1,7,1743801379720,1743801379719,data_Color_1743801379719.08520507812500.png
0x0000,332.408,170.334,-61.168,10.218,-19.585,-120.103,1,7,1743801379787,1743801379786,data_Color_1743801379786.23437500000000.png
0x0000,331.18,170.222,-59.941,10.199,-19.994,-120.332,1,7,1743801379853,1743801379853,data_Color_1743801379853.45507812500000.png
0x0000,330.51,170.111,-59.494,10.102,-20.12,-120.472,1,7,1743801379920,1743801379920,data_Color_1743801379920.67163085937500.png
0x0000,330.175,170.222,-59.382,10.14,-20.128,-120.656,1,7,1743801379987,1743801379987,data_Color_1743801379987.85205078125000.png
0x0000,329.952,169.999,-59.494,10.175,-20.083,-120.779,1,6,1743801380053,1743801380055,data_Color_1743801380055.02050781250000.png
0x0000,329.729,169.887,-59.717,10.198,-20.098,-120.822,1,6,1743801380120,1743801380122,data_Color_1743801380122.24829101562500.png
0x0000,329.729,169.776,-59.606,10.214,-20.21,-120.855,1,6,1743801380186,1743801380189,data_Color_1743801380189.38452148437500.png
0x0000,329.505,169.776,-59.717,10.21,-20.269,-120.951,1,6,1743801380253,1743801380256,data_Color_1743801380256.74511718750000.png
0x0000,329.282,169.887,-60.275,10.147,-20.113,-121.016,1,6,1743801380319,1743801380323,data_Color_1743801380323.98950195312500.png
0x0000,328.947,169.999,-61.057,10.046,-19.719,-121.045,1,6,1743801380386,1743801380391,data_Color_1743801380391.48437500000000.png
0x0000,328.501,170.111,-61.615,9.974,-19.296,-121.213,1,6,1743801380453,1743801380457,data_Color_1743801380457.94287109375000.png
0x0000,328.389,169.999,-61.503,10.096,-20.038,-121.699,1,6,1743801380530,1743801380525,data_Color_1743801380525.08203125000000.png
0x0000,327.496,170.111,-58.713,10.958,-24.307,-123.117,1,6,1743801380597,1743801380592,data_Color_1743801380592.62670898437500.png
0x0000,326.045,170.669,-56.815,11.931,-27.353,-124.02,1,7,1743801380663,1743801380659,data_Color_1743801380659.52075195312500.png
0x0000,324.706,171.115,-56.704,12.629,-29.476,-124.673,1,7,1743801380730,1743801380726,data_Color_1743801380726.74609375000000.png
0x0000,322.92,170.892,-55.699,13.152,-31.793,-125.365,1,7,1743801380797,1743801380794,data_Color_1743801380794.26049804687500.png
0x0000,320.911,170.669,-53.913,13.907,-34.111,-126.317,1,8,1743801380863,1743801380861,data_Color_1743801380861.14990234375000.png
0x0000,319.683,170.669,-52.015,14.761,-36.155,-127.209,1,8,1743801380930,1743801380928,data_Color_1743801380928.34765625000000.png
0x0000,318.455,170.669,-49.671,15.768,-38.369,-128.305,1,9,1743801380996,1743801380995,data_Color_1743801380995.73291015625000.png
0x0000,316.557,170.78,-47.327,17.184,-40.82,-129.725,1,9,1743801381063,1743801381062,data_Color_1743801381062.90527343750000.png
0x0000,314.883,171.227,-45.095,18.928,-43.317,-131.395,1,10,1743801381129,1743801381129,data_Color_1743801381129.97290039062500.png
0x0000,313.879,171.227,-43.867,20.519,-45.421,-132.963,1,11,1743801381196,1743801381197,data_Color_1743801381197.57885742187500.png
0x0000,313.32,171.004,-43.086,21.736,-47.42,-134.262,1,11,1743801381262,1743801381264,data_Color_1743801381264.46166992187500.png
0x0000,312.316,170.669,-42.081,22.909,-49.908,-135.276,1,12,1743801381329,1743801381331,data_Color_1743801381331.66796875000000.png
0x0000,310.753,170.557,-40.63,24.147,-52.902,-136.148,1,13,1743801381396,1743801381398,data_Color_1743801381398.78491210937500.png
0x0000,308.856,170.892,-38.844,25.512,-56.044,-136.957,1,13,1743801381462,1743801381466,data_Color_1743801381466.04150390625000.png
0x0000,307.404,171.115,-37.058,26.601,-58.556,-137.684,1,14,1743801381529,1743801381533,data_Color_1743801381533.16601562500000.png
0x0000,306.512,171.338,-36.723,27.627,-59.937,-138.597,1,15,1743801381595,1743801381600,data_Color_1743801381600.29565429687500.png
0x0000,306.4,171.227,-36.723,28.39,-60.958,-139.663,1,15,1743801381662,1743801381667,data_Color_1743801381667.65991210937500.png
0x0000,306.288,170.78,-36.388,28.869,-62.043,-140.454,1,15,1743801381728,1743801381734,data_Color_1743801381734.74316406250000.png
0x0000,305.619,170.78,-36.5,29.631,-62.829,-141.166,1,16,1743801381806,1743801381801,data_Color_1743801381801.93554687500000.png
0x0000,305.395,170.222,-36.723,29.947,-63.137,-141.449,1,16,1743801381873,1743801381869,data_Color_1743801381869.27807617187500.png
0x0000,305.172,169.776,-36.723,30.201,-63.448,-141.746,1,16,1743801381939,1743801381936,data_Color_1743801381936.36474609375000.png
0x0000,304.279,169.552,-36.947,30.994,-64.129,-142.617,1,16,1743801382006,1743801382003,data_Color_1743801382003.85473632812500.png
0x0000,302.27,168.994,-36.277,32.557,-66.038,-144.46,1,17,1743801382072,1743801382070,data_Color_1743801382070.75976562500000.png
0x0000,300.484,168.325,-36.277,34.126,-68.066,-146.398,1,16,1743801382139,1743801382137,data_Color_1743801382137.97729492187500.png
0x0000,299.368,166.985,-36.947,34.725,-69.476,-147.544,1,16,1743801382205,1743801382205,data_Color_1743801382205.28808593750000.png
0x0000,298.14,166.65,-36.723,35.721,-63.313,-148.817,1,16,1743801382272,1743801382272,data_Color_1743801382272.32861328125000.png
0x0000,296.354,166.874,-36.388,37.903,-65.528,-151.083,1,16,1743801382339,1743801382339,data_Color_1743801382339.62084960937500.png
0x0000,294.903,167.32,-36.054,39.962,-67.218,-153.046,1,16,1743801382405,1743801382406,data_Color_1743801382406.71069335937500.png
0x0000,293.898,167.32,-35.161,41.995,-68.627,-155.227,1,16,1743801382472,1743801382474,data_Color_1743801382474.02050781250000.png
0x0000,293.787,166.762,-34.379,43.267,-69.857,-156.824,1,16,1743801382538,1743801382541,data_Color_1743801382541.06396484375000.png
0x0000,294.456,166.315,-34.491,43.542,-70.473,-157.32,1,16,1743801382605,1743801382608,data_Color_1743801382608.32641601562500.png
0x0000,295.126,166.092,-35.272,43.168,-70.521,-157.172,1,16,1743801382672,1743801382675,data_Color_1743801382675.54272460937500.png
0x0000,296.019,165.646,-35.83,42.654,-70.335,-157.176,1,16,1743801382738,1743801382742,data_Color_1743801382742.73168945312500.png
0x0000,297.582,164.418,-35.942,41.698,-69.522,-158.085,1,16,1743801382805,1743801382809,data_Color_1743801382809.93408203125000.png
0x0000,297.135,163.413,-34.937,42.544,-68.186,-161.956,1,16,1743801382882,1743801382877,data_Color_1743801382877.25732421875000.png
0x0000,295.796,162.855,-33.71,45.107,-66.984,-166.665,1,16,1743801382949,1743801382944,data_Color_1743801382944.34667968750000.png
0x0000,296.8,161.739,-32.258,44.473,-65.016,-167.307,1,17,1743801383015,1743801383011,data_Color_1743801383011.43481445312500.png
0x0000,299.033,161.069,-31.254,44.186,-63.077,-167.37,1,17,1743801383082,1743801383078,data_Color_1743801383078.64013671875000.png
0x0000,300.261,161.962,-30.473,48.045,-62.582,-170.647,1,18,1743801383149,1743801383145,data_Color_1743801383145.95532226562500.png
0x0000,300.484,162.744,-29.356,53.212,-62.761,-174.899,1,18,1743801383215,1743801383213,data_Color_1743801383213.09667968750000.png
0x0000,299.926,162.855,-28.24,56.268,-62.472,-177.111,1,19,1743801383282,1743801383280,data_Color_1743801383280.41430664062500.png
0x0000,299.145,162.297,-27.905,56.55,-61.372,-176.924,1,20,1743801383348,1743801383347,data_Color_1743801383347.51757812500000.png
0x0000,298.252,161.069,-27.57,55.759,-69.356,-176.108,1,20,1743801383415,1743801383414,data_Color_1743801383414.99926757812500.png
0x0000,297.693,159.395,-27.57,54.313,-68.558,-175.055,1,21,1743801383481,1743801383481,data_Color_1743801383481.95361328125000.png
0x0000,297.805,157.944,-27.682,53.167,-67.898,-174.508,1,21,1743801383548,1743801383549,data_Color_1743801383549.18750000000000.png
0x0000,298.475,155.935,-27.236,51.81,-67.419,-174.066,1,21,1743801383615,1743801383616,data_Color_1743801383616.60449218750000.png
0x0000,299.256,153.925,-26.677,50.462,-67.148,-173.536,1,22,1743801383681,1743801383683,data_Color_1743801383683.44995117187500.png
0x0000,300.372,152.698,-26.231,49.622,-66.968,-173.17,1,22,1743801383748,1743801383750,data_Color_1743801383750.69311523437500.png
0x0000,301.823,151.47,-26.008,49.412,-67.004,-173.144,1,22,1743801383814,1743801383818,data_Color_1743801383818.58569335937500.png
0x0000,303.275,150.465,-26.343,49.85,-67.347,-173.355,1,22,1743801383881,1743801383885,data_Color_1743801383885.10327148437500.png
0x0000,304.391,149.796,-26.454,50.485,-67.916,-173.771,1,22,1743801383947,1743801383952,data_Color_1743801383952.19287109375000.png
0x0000,304.502,149.461,-26.454,50.703,-68.273,-174.209,1,22,1743801384014,1743801384019,data_Color_1743801384019.88232421875000.png
0x0000,304.167,149.461,-27.012,50.508,-68.577,-174.88,1,22,1743801384080,1743801384086,data_Color_1743801384086.65087890625000.png
0x0000,301.489,148.791,-28.129,49.638,-68.769,-177.12,1,22,1743801384158,1743801384153,data_Color_1743801384153.76513671875000.png
0x0000,300.372,147.898,-28.687,48.467,-67.584,-176.935,1,21,1743801384225,1743801384221,data_Color_1743801384221.39233398437500.png
0x0000,299.814,146.782,-28.687,47.985,-66.438,-177.356,1,20,1743801384291,1743801384288,data_Color_1743801384288.30273437500000.png
0x0000,298.81,146.447,-28.352,49.999,-65.953,179.571,1,19,1743801384358,1743801384355,data_Color_1743801384355.50952148437500.png
0x0000,298.252,145.777,-28.352,52.357,-66.09,175.924,1,19,1743801384424,1743801384422,data_Color_1743801384422.71484375000000.png
0x0000,299.033,143.991,-28.24,53.393,-66.49,173.16,1,19,1743801384491,1743801384489,data_Color_1743801384489.83349609375000.png
0x0000,300.707,141.87,-27.905,53.778,-66.843,171.087,1,18,1743801384558,1743801384556,data_Color_1743801384556.99389648437500.png
0x0000,302.716,139.861,-27.682,53.759,-67.076,170.148,1,18,1743801384624,1743801384624,data_Color_1743801384624.37597656250000.png
0x0000,305.172,138.187,-27.905,53.891,-67.292,169.742,1,18,1743801384691,1743801384691,data_Color_1743801384691.42431640625000.png
0x0000,308.186,136.736,-28.017,54.398,-67.621,169.263,1,18,1743801384757,1743801384758,data_Color_1743801384758.93750000000000.png
0x0000,309.19,136.624,-28.129,54.827,-67.694,168.701,1,18,1743801384824,1743801384825,data_Color_1743801384825.95678710937500.png
0x0000,308.856,136.847,-28.463,54.951,-67.584,168.082,1,18,1743801384890,1743801384892,data_Color_1743801384892.94848632812500.png
0x0000,307.516,137.517,-28.687,55.094,-67.274,166.583,1,17,1743801384957,1743801384960,data_Color_1743801384960.12841796875000.png
0x0000,305.73,137.517,-29.245,54.975,-66.808,164.369,1,17,1743801385024,1743801385027,data_Color_1743801385027.94677734375000.png
0x0000,304.726,137.182,-29.803,54.979,-66.438,163.11,1,16,1743801385090,1743801385094,data_Color_1743801385094.62792968750000.png
0x0000,304.167,136.066,-29.58,55.097,-66.021,162.044,1,16,1743801385157,1743801385162,data_Color_1743801385162.31738281250000.png
0x0000,304.391,134.169,-28.91,54.827,-65.325,161.814,1,16,1743801385234,1743801385229,data_Color_1743801385229.00170898437500.png
0x0000,304.726,133.276,-28.463,55.183,-64.729,161.368,1,15,1743801385301,1743801385296,data_Color_1743801385296.10571289062500.png
0x0000,305.284,132.383,-28.017,56.231,-63.874,160.022,1,15,1743801385368,1743801385363,data_Color_1743801385363.30468750000000.png
0x0000,306.512,130.932,-27.682,55.769,-62.434,159.58,1,15,1743801385434,1743801385430,data_Color_1743801385430.64599609375000.png
0x0000,307.851,128.922,-27.794,52.842,-60.288,161.154,1,16,1743801385501,1743801385497,data_Color_1743801385497.82397460937500.png
0x0000,307.963,127.806,-27.682,50.343,-58.771,162.696,1,16,1743801385567,1743801385565,data_Color_1743801385565.18798828125000.png
0x0000,306.735,127.471,-28.017,49.161,-58.182,163.286,1,16,1743801385634,1743801385632,data_Color_1743801385632.13916015625000.png
0x0000,304.726,127.025,-28.463,49.334,-58.209,162.602,1,16,1743801385700,1743801385699,data_Color_1743801385699.33422851562500.png
0x0000,301.823,127.248,-28.463,50.162,-58.395,161.274,1,15,1743801385767,1743801385766,data_Color_1743801385766.57958984375000.png
0x0000,299.368,127.695,-28.129,50.407,-58.262,160.375,1,15,1743801385833,1743801385833,data_Color_1743801385833.72412109375000.png
