status,x,y,z,azimuth,elevation,roll,button,quality,time
0x0000,231.502,154.595,-12.502,72.628,-49.659,122.218,1,5,1743801370.445
0x0000,231.725,155.153,-12.725,72.585,-49.218,122.419,1,5,1743801370.456
0x0000,231.837,155.6,-12.836,72.502,-48.77,122.671,1,5,1743801370.467
0x0000,231.837,156.046,-12.948,72.454,-48.348,122.89,1,5,1743801370.478
0x0000,232.06,156.604,-13.06,72.442,-47.876,123.123,1,5,1743801370.49
0x0000,232.172,157.051,-13.283,72.402,-47.399,123.403,1,5,1743801370.501
0x0000,232.283,157.386,-13.395,72.375,-46.946,123.676,1,5,1743801370.512
0x0000,232.395,157.832,-13.395,72.381,-46.487,123.941,1,5,1743801370.523
0x0000,232.507,158.167,-13.506,72.377,-46.012,124.254,1,5,1743801370.534
0x0000,232.618,158.502,-13.729,72.349,-45.55,124.588,1,5,1743801370.545
0x0000,232.73,158.837,-13.729,72.334,-45.152,124.898,1,5,1743801370.556
0x0000,232.842,159.172,-13.729,72.347,-44.747,125.187,1,5,1743801370.567
0x0000,232.953,159.507,-13.953,72.304,-44.325,125.567,1,5,1743801370.578
0x0000,233.176,159.73,-13.953,72.263,-44.033,125.895,1,5,1743801370.589
0x0000,233.288,159.953,-13.841,72.303,-43.761,126.143,1,5,1743801370.601
0x0000,233.4,160.176,-14.064,72.253,-43.423,126.517,1,5,1743801370.612
0x0000,233.511,160.288,-14.064,72.203,-43.259,126.814,1,5,1743801370.623
0x0000,233.623,160.4,-13.953,72.278,-43.144,126.981,1,5,1743801370.634
0x0000,233.735,160.623,-14.288,72.266,-42.915,127.277,1,5,1743801370.645
0x0000,233.846,160.623,-14.399,72.232,-42.867,127.502,1,5,1743801370.656
0x0000,233.958,160.734,-14.288,72.332,-42.857,127.57,1,5,1743801370.667
0x0000,233.958,160.734,-14.622,72.366,-42.753,127.733,1,5,1743801370.678
0x0000,234.069,160.734,-14.734,72.373,-42.762,127.847,1,5,1743801370.689
0x0000,234.069,160.734,-14.734,72.47,-42.81,127.827,1,5,1743801370.7
0x0000,234.069,160.734,-15.069,72.536,-42.791,127.857,1,5,1743801370.711
0x0000,234.069,160.734,-15.292,72.554,-42.819,127.867,1,5,1743801370.723
0x0000,234.181,160.734,-15.515,72.619,-42.867,127.807,1,5,1743801370.734
0x0000,234.181,160.734,-15.739,72.67,-42.905,127.762,1,5,1743801370.745
0x0000,234.181,160.734,-15.962,72.683,-42.934,127.718,1,5,1743801370.756
0x0000,234.181,160.846,-16.185,72.677,-42.953,127.688,1,5,1743801370.767
0x0000,234.181,160.846,-16.408,72.69,-43.001,127.627,1,5,1743801370.778
0x0000,234.181,160.846,-16.52,72.672,-43.001,127.614,1,5,1743801370.789
0x0000,234.181,160.958,-16.743,72.636,-42.991,127.629,1,5,1743801370.8
0x0000,234.181,160.958,-16.855,72.6,-43.01,127.62,1,5,1743801370.811
0x0000,234.181,161.069,-16.966,72.581,-43.001,127.627,1,5,1743801370.822
0x0000,234.069,161.069,-17.078,72.527,-42.982,127.658,1,5,1743801370.833
0x0000,234.069,161.181,-17.078,72.487,-42.972,127.692,1,5,1743801370.845
0x0000,234.069,161.181,-17.19,72.454,-42.962,127.715,1,5,1743801370.856
0x0000,234.069,161.292,-17.19,72.411,-42.934,127.759,1,5,1743801370.867
0x0000,234.069,161.292,-17.19,72.368,-42.915,127.802,1,5,1743801370.878
0x0000,234.069,161.292,-17.19,72.326,-42.886,127.853,1,5,1743801370.889
0x0000,234.069,161.404,-17.19,72.286,-42.848,127.912,1,5,1743801370.9
0x0000,233.958,161.404,-17.19,72.238,-42.81,127.97,1,5,1743801370.911
0x0000,233.958,161.404,-17.19,72.186,-42.743,128.059,1,5,1743801370.922
0x0000,233.958,161.404,-17.19,72.146,-42.686,128.134,1,5,1743801370.933
0x0000,233.958,161.516,-17.078,72.106,-42.61,128.216,1,5,1743801370.944
0x0000,233.958,161.516,-16.966,72.054,-42.486,128.344,1,5,1743801370.955
0x0000,233.958,161.627,-16.855,72.011,-42.363,128.459,1,5,1743801370.967
0x0000,234.069,161.627,-16.743,71.992,-42.25,128.545,1,5,1743801370.978
0x0000,234.069,161.851,-16.632,71.988,-42.042,128.66,1,5,1743801370.989
0x0000,234.069,161.962,-16.52,71.984,-41.854,128.765,1,5,1743801371.0
0x0000,234.181,162.074,-16.408,72.012,-41.685,128.809,1,5,1743801371.011
0x0000,234.181,162.297,-16.297,72.09,-41.377,128.878,1,5,1743801371.022
0x0000,234.181,162.52,-16.408,72.108,-41.07,128.986,1,5,1743801371.033
0x0000,234.293,162.744,-16.185,72.161,-40.811,129.009,1,5,1743801371.044
0x0000,234.293,163.19,-16.297,72.299,-40.341,129.097,1,5,1743801371.055
0x0000,234.404,163.525,-16.408,72.312,-39.875,129.261,1,5,1743801371.066
0x0000,234.516,163.86,-16.297,72.379,-39.466,129.326,1,5,1743801371.078
0x0000,234.516,164.418,-16.408,72.506,-38.907,129.449,1,5,1743801371.089
0x0000,234.628,164.753,-16.632,72.535,-38.298,129.679,1,5,1743801371.1
0x0000,234.851,165.199,-16.632,72.589,-37.747,129.845,1,5,1743801371.111
0x0000,234.962,165.757,-16.743,72.672,-37.131,130.037,1,5,1743801371.122
0x0000,235.074,166.204,-16.855,72.729,-36.493,130.276,1,5,1743801371.133
0x0000,235.186,166.65,-17.078,72.763,-35.861,130.54,1,5,1743801371.144
0x0000,235.297,166.985,-17.078,72.807,-35.302,130.778,1,5,1743801371.155
0x0000,235.409,167.432,-17.078,72.89,-34.746,130.988,1,5,1743801371.166
0x0000,235.521,167.878,-17.301,72.928,-34.136,131.281,1,6,1743801371.177
0x0000,235.632,168.101,-17.301,72.95,-33.698,131.52,1,6,1743801371.188
0x0000,235.744,168.436,-17.19,73.066,-33.303,131.654,1,6,1743801371.2
0x0000,235.855,168.771,-17.525,73.129,-32.811,131.898,1,6,1743801371.211
0x0000,235.967,168.994,-17.525,73.168,-32.512,132.078,1,6,1743801371.222
0x0000,236.079,169.218,-17.301,73.302,-32.263,132.121,1,6,1743801371.233
0x0000,236.079,169.441,-17.636,73.392,-31.917,132.26,1,6,1743801371.244
0x0000,236.19,169.552,-17.636,73.461,-31.727,132.347,1,6,1743801371.255
0x0000,236.19,169.664,-17.525,73.599,-31.588,132.322,1,6,1743801371.266
0x0000,236.302,169.776,-17.748,73.69,-31.375,132.364,1,6,1743801371.277
0x0000,236.413,169.887,-17.748,73.786,-31.26,132.372,1,6,1743801371.288
0x0000,236.525,169.999,-17.859,73.887,-31.162,132.329,1,6,1743801371.299
0x0000,236.637,170.111,-17.971,73.962,-31.031,132.332,1,6,1743801371.31
0x0000,236.748,170.111,-18.083,74.027,-30.949,132.317,1,6,1743801371.322
0x0000,236.86,170.111,-18.194,74.092,-30.876,132.296,1,6,1743801371.333
0x0000,236.972,170.222,-18.417,74.131,-30.795,132.316,1,6,1743801371.344
0x0000,237.195,170.222,-18.529,74.163,-30.746,132.323,1,6,1743801371.355
0x0000,237.306,170.222,-18.752,74.188,-30.705,132.342,1,6,1743801371.366
0x0000,237.418,170.222,-18.864,74.212,-30.664,132.389,1,6,1743801371.377
0x0000,237.53,170.222,-19.087,74.214,-30.648,132.418,1,6,1743801371.388
0x0000,237.753,170.222,-19.199,74.24,-30.64,132.459,1,6,1743801371.399
0x0000,237.865,170.222,-19.31,74.25,-30.64,132.516,1,6,1743801371.41
0x0000,237.976,170.222,-19.422,74.253,-30.656,132.556,1,6,1743801371.422
0x0000,238.088,170.222,-19.422,74.277,-30.681,132.595,1,6,1743801371.433
0x0000,238.199,170.222,-19.534,74.296,-30.705,132.652,1,6,1743801371.444
0x0000,238.311,170.222,-19.534,74.292,-30.738,132.68,1,6,1743801371.455
0x0000,238.311,170.111,-19.645,74.319,-30.778,132.714,1,6,1743801371.466
0x0000,238.423,170.111,-19.645,74.343,-30.827,132.753,1,6,1743801371.477
0x0000,238.423,170.111,-19.645,74.352,-30.876,132.781,1,6,1743801371.488
0x0000,238.534,169.999,-19.645,74.377,-30.933,132.802,1,6,1743801371.499
0x0000,238.534,169.999,-19.757,74.408,-30.998,132.836,1,6,1743801371.51
0x0000,238.534,169.887,-19.757,74.423,-31.064,132.852,1,6,1743801371.521
0x0000,238.534,169.887,-19.757,74.453,-31.145,132.873,1,6,1743801371.532
0x0000,238.534,169.776,-19.757,74.487,-31.235,132.894,1,6,1743801371.543
0x0000,238.534,169.664,-19.757,74.516,-31.325,132.909,1,6,1743801371.555
0x0000,238.534,169.552,-19.645,74.548,-31.44,132.93,1,6,1743801371.566
0x0000,238.534,169.552,-19.645,74.594,-31.563,132.945,1,6,1743801371.577
0x0000,238.423,169.329,-19.645,74.653,-31.769,132.969,1,6,1743801371.588
0x0000,238.311,169.218,-19.534,74.728,-31.983,132.994,1,6,1743801371.599
0x0000,238.199,168.994,-19.534,74.809,-32.214,133.024,1,6,1743801371.61
0x0000,237.976,168.548,-19.422,74.981,-32.753,133.082,1,6,1743801371.621
0x0000,237.865,168.325,-19.199,75.119,-33.161,133.109,1,6,1743801371.632
0x0000,237.641,167.99,-19.199,75.239,-33.504,133.155,1,6,1743801371.643
0x0000,237.418,167.543,-18.976,75.407,-33.992,133.198,1,6,1743801371.655
0x0000,237.195,167.32,-18.864,75.545,-34.356,133.22,1,6,1743801371.666
0x0000,237.083,166.985,-18.864,75.66,-34.687,133.261,1,6,1743801371.677
0x0000,236.86,166.762,-18.752,75.79,-35.045,133.284,1,6,1743801371.688
0x0000,236.748,166.427,-18.641,75.912,-35.405,133.313,1,6,1743801371.699
0x0000,236.525,166.092,-18.529,76.033,-35.766,133.348,1,6,1743801371.71
0x0000,236.413,165.757,-18.306,76.149,-36.163,133.376,1,6,1743801371.721
0x0000,236.302,165.422,-18.194,76.257,-36.554,133.411,1,6,1743801371.732
0x0000,236.079,165.088,-18.083,76.363,-36.964,133.452,1,6,1743801371.743
0x0000,235.967,164.753,-17.748,76.453,-37.403,133.474,1,6,1743801371.754
0x0000,235.855,164.418,-17.636,76.529,-37.836,133.522,1,6,1743801371.765
0x0000,235.744,164.083,-17.301,76.589,-38.289,133.569,1,6,1743801371.777
0x0000,235.521,163.637,-16.966,76.636,-38.763,133.598,1,6,1743801371.788
0x0000,235.409,163.302,-16.743,76.667,-39.24,133.646,1,6,1743801371.799
0x0000,235.297,162.967,-16.408,76.674,-39.72,133.707,1,6,1743801371.81
0x0000,235.186,162.52,-16.073,76.673,-40.25,133.749,1,6,1743801371.821
0x0000,235.074,162.074,-15.739,76.672,-40.765,133.805,1,6,1743801371.832
0x0000,234.962,161.627,-15.404,76.63,-41.293,133.9,1,6,1743801371.843
0x0000,234.851,161.181,-14.957,76.584,-41.882,133.97,1,6,1743801371.854
0x0000,234.739,160.734,-14.622,76.543,-42.467,134.041,1,6,1743801371.865
0x0000,234.516,160.288,-14.288,76.47,-43.058,134.167,1,6,1743801371.876
0x0000,234.404,159.73,-13.841,76.412,-43.703,134.268,1,6,1743801371.888
0x0000,234.293,159.172,-13.395,76.362,-44.355,134.357,1,6,1743801371.899
0x0000,234.181,158.614,-13.06,76.28,-44.984,134.462,1,6,1743801371.91
0x0000,234.069,158.167,-12.613,76.25,-45.64,134.568,1,6,1743801371.921
0x0000,233.958,157.609,-12.167,76.199,-46.294,134.628,1,6,1743801371.932
0x0000,233.846,157.051,-11.832,76.162,-46.915,134.674,1,6,1743801371.943
0x0000,233.735,156.604,-11.497,76.162,-47.513,134.729,1,6,1743801371.954
0x0000,233.623,156.158,-11.162,76.142,-48.106,134.756,1,6,1743801371.965
0x0000,233.623,155.711,-10.827,76.136,-48.664,134.73,1,6,1743801371.976
0x0000,233.511,155.488,-10.716,76.184,-49.154,134.758,1,6,1743801371.987
0x0000,233.511,155.042,-10.492,76.158,-49.638,134.786,1,6,1743801371.998
0x0000,233.511,154.707,-10.269,76.175,-50.104,134.745,1,6,1743801372.01
0x0000,233.4,154.595,-10.158,76.233,-50.487,134.759,1,6,1743801372.021
0x0000,233.511,154.372,-10.046,76.19,-50.863,134.828,1,6,1743801372.032
0x0000,233.623,154.149,-9.823,76.189,-51.241,134.834,1,6,1743801372.043
0x0000,233.623,154.037,-9.823,76.209,-51.555,134.889,1,6,1743801372.054
0x0000,233.623,153.814,-9.823,76.14,-51.848,135.0,1,6,1743801372.065
0x0000,233.735,153.702,-9.711,76.074,-52.155,135.081,1,6,1743801372.076
0x0000,233.846,153.591,-9.599,76.042,-52.452,135.187,1,6,1743801372.087
0x0000,233.846,153.479,-9.599,75.947,-52.74,135.327,1,6,1743801372.098
0x0000,233.958,153.367,-9.711,75.828,-53.03,135.502,1,6,1743801372.109
0x0000,234.181,153.256,-9.599,75.728,-53.357,135.655,1,6,1743801372.12
0x0000,234.293,153.144,-9.599,75.626,-53.686,135.819,1,6,1743801372.132
0x0000,234.404,153.033,-9.711,75.464,-54.006,136.044,1,6,1743801372.143
0x0000,234.516,152.809,-9.711,75.337,-54.389,136.241,1,6,1743801372.154
0x0000,234.628,152.698,-9.711,75.228,-54.787,136.398,1,6,1743801372.165
0x0000,234.851,152.474,-9.823,75.079,-55.153,136.61,1,6,1743801372.176
0x0000,234.962,152.251,-9.823,74.959,-55.559,136.811,1,6,1743801372.187
0x0000,235.074,152.028,-9.823,74.869,-55.982,136.946,1,6,1743801372.198
0x0000,235.297,151.916,-9.934,74.763,-56.371,137.099,1,6,1743801372.209
0x0000,235.297,151.693,-10.046,74.679,-56.765,137.257,1,6,1743801372.22
0x0000,235.521,151.581,-10.158,74.599,-57.162,137.364,1,6,1743801372.231
0x0000,235.632,151.358,-10.269,74.515,-57.551,137.462,1,6,1743801372.243
0x0000,235.855,151.247,-10.381,74.474,-57.931,137.572,1,6,1743801372.254
0x0000,235.967,151.023,-10.604,74.388,-58.302,137.684,1,6,1743801372.265
0x0000,236.19,150.8,-10.716,74.299,-58.677,137.78,1,6,1743801372.276
0x0000,236.302,150.688,-10.827,74.238,-59.056,137.897,1,6,1743801372.287
0x0000,236.525,150.465,-11.05,74.119,-59.411,138.064,1,6,1743801372.298
0x0000,236.748,150.242,-11.162,74.003,-59.812,138.208,1,6,1743801372.309
0x0000,236.972,150.13,-11.274,73.902,-60.19,138.385,1,6,1743801372.32
0x0000,237.195,149.907,-11.385,73.726,-60.558,138.625,1,6,1743801372.331
0x0000,237.53,149.684,-11.497,73.558,-60.958,138.845,1,6,1743801372.342
0x0000,237.753,149.461,-11.609,73.383,-61.335,139.078,1,6,1743801372.353
0x0000,237.976,149.237,-11.72,73.134,-61.702,139.387,1,6,1743801372.365
0x0000,238.311,149.126,-11.72,72.937,-62.103,139.647,1,6,1743801372.376
0x0000,238.423,148.903,-11.832,72.739,-62.358,139.858,1,6,1743801372.387
0x0000,238.758,148.791,-11.943,72.457,-62.676,140.169,1,6,1743801372.398
0x0000,238.981,148.568,-11.943,72.18,-63.013,140.461,1,6,1743801372.409
0x0000,239.204,148.344,-12.055,71.851,-63.323,140.773,1,6,1743801372.42
0x0000,239.539,148.233,-12.167,71.485,-63.621,141.126,1,6,1743801372.431
0x0000,239.762,148.121,-12.167,71.122,-63.938,141.455,1,6,1743801372.442
0x0000,239.985,147.898,-12.278,70.741,-64.209,141.782,1,6,1743801372.453
0x0000,240.209,147.786,-12.39,70.347,-64.484,142.129,1,6,1743801372.464
0x0000,240.432,147.675,-12.39,69.934,-64.778,142.486,1,6,1743801372.476
0x0000,240.655,147.451,-12.39,69.529,-65.042,142.812,1,6,1743801372.487
0x0000,240.878,147.34,-12.39,69.114,-65.342,143.184,1,6,1743801372.498
0x0000,240.99,147.117,-12.39,68.668,-65.628,143.557,1,6,1743801372.509
0x0000,241.213,146.893,-12.39,68.243,-65.918,143.926,1,6,1743801372.52
0x0000,241.325,146.782,-12.39,67.802,-66.229,144.331,1,6,1743801372.531
0x0000,241.548,146.558,-12.39,67.337,-66.543,144.726,1,6,1743801372.542
0x0000,241.66,146.335,-12.39,66.89,-66.843,145.141,1,6,1743801372.553
0x0000,241.883,146.112,-12.278,66.409,-67.13,145.581,1,6,1743801372.564
0x0000,241.995,145.889,-12.278,65.932,-67.438,146.017,1,6,1743801372.575
0x0000,242.106,145.666,-12.278,65.458,-67.713,146.458,1,6,1743801372.586
0x0000,242.329,145.442,-12.167,64.947,-67.991,146.932,1,6,1743801372.598
0x0000,242.441,145.331,-12.167,64.433,-68.273,147.432,1,6,1743801372.609
0x0000,242.664,145.107,-12.167,63.931,-68.519,147.905,1,6,1743801372.62
0x0000,242.776,144.884,-12.167,63.4,-68.769,148.433,1,6,1743801372.631
0x0000,242.999,144.661,-12.167,62.841,-69.022,148.973,1,6,1743801372.642
0x0000,243.111,144.549,-12.167,62.286,-69.257,149.507,1,6,1743801372.653
0x0000,243.222,144.326,-12.055,61.736,-69.516,150.072,1,6,1743801372.664
0x0000,243.446,144.103,-12.055,61.146,-69.757,150.666,1,6,1743801372.675
0x0000,243.557,143.88,-12.055,60.588,-62.013,151.257,1,6,1743801372.686
0x0000,243.78,143.656,-12.055,59.988,-62.336,151.87,1,6,1743801372.697
0x0000,243.892,143.433,-12.055,59.41,-62.664,152.47,1,6,1743801372.708
0x0000,244.115,143.21,-12.055,58.829,-62.986,153.103,1,6,1743801372.72
0x0000,244.339,142.987,-12.055,58.234,-63.297,153.742,1,6,1743801372.731
0x0000,244.45,142.652,-11.943,57.654,-63.607,154.368,1,6,1743801372.742
0x0000,244.673,142.54,-11.943,57.072,-63.904,155.018,1,6,1743801372.753
0x0000,244.897,142.205,-11.832,56.464,-64.166,155.71,1,6,1743801372.764
0x0000,245.12,141.982,-11.832,55.868,-64.439,156.368,1,6,1743801372.775
0x0000,245.343,141.759,-11.72,55.272,-64.673,157.057,1,6,1743801372.786
0x0000,245.566,141.536,-11.72,54.622,-64.875,157.787,1,6,1743801372.797
0x0000,245.901,141.312,-11.72,54.025,-65.064,158.494,1,6,1743801372.808
0x0000,246.125,141.201,-11.72,53.404,-65.215,159.208,1,6,1743801372.819
0x0000,246.348,141.089,-11.72,52.808,-65.354,159.895,1,6,1743801372.83
0x0000,246.571,140.866,-11.832,52.228,-65.462,160.54,1,6,1743801372.842
0x0000,246.794,140.754,-11.832,51.701,-65.543,161.155,1,6,1743801372.853
0x0000,247.017,140.643,-11.943,51.207,-65.632,161.722,1,6,1743801372.864
0x0000,247.241,140.643,-12.055,50.769,-65.69,162.241,1,7,1743801372.875
0x0000,247.352,140.531,-12.167,50.365,-65.756,162.687,1,7,1743801372.886
0x0000,247.576,140.531,-12.278,50.029,-65.842,163.092,1,7,1743801372.897
0x0000,247.687,140.419,-12.502,49.703,-65.902,163.445,1,7,1743801372.908
0x0000,247.799,140.419,-12.725,49.412,-65.979,163.764,1,7,1743801372.919
0x0000,248.022,140.308,-12.836,49.157,-66.086,164.065,1,7,1743801372.93
0x0000,248.134,140.308,-13.06,48.917,-66.186,164.321,1,7,1743801372.941
0x0000,248.245,140.196,-13.171,48.676,-66.299,164.574,1,7,1743801372.953
0x0000,248.357,140.084,-13.395,48.454,-66.434,164.816,1,7,1743801372.964
0x0000,248.469,140.084,-13.618,48.229,-66.568,165.061,1,7,1743801372.975
0x0000,248.58,139.973,-13.841,47.985,-66.715,165.272,1,7,1743801372.986
0x0000,248.692,139.861,-14.064,47.775,-66.869,165.485,1,7,1743801372.997
0x0000,248.915,139.75,-14.288,47.544,-67.025,165.72,1,7,1743801373.008
0x0000,249.027,139.638,-14.511,47.293,-67.192,165.958,1,7,1743801373.019
0x0000,249.138,139.526,-14.734,47.057,-67.36,166.193,1,7,1743801373.03
0x0000,249.25,139.303,-14.957,46.782,-67.535,166.431,1,7,1743801373.041
0x0000,249.473,139.192,-15.18,46.521,-67.719,166.693,1,7,1743801373.052
0x0000,249.585,139.08,-15.404,46.22,-67.904,166.984,1,7,1743801373.063
0x0000,249.696,138.968,-15.627,45.876,-68.101,167.3,1,7,1743801373.075
0x0000,249.92,138.857,-15.85,45.527,-68.317,167.688,1,7,1743801373.086
0x0000,250.031,138.745,-15.962,45.114,-68.53,168.089,1,7,1743801373.097
0x0000,250.254,138.522,-16.185,44.693,-68.743,168.552,1,7,1743801373.108
0x0000,250.366,138.41,-16.408,44.184,-68.987,169.062,1,7,1743801373.119
0x0000,250.478,138.299,-16.52,43.644,-69.233,169.638,1,7,1743801373.13
0x0000,250.701,138.187,-16.743,43.051,-69.473,170.261,1,7,1743801373.141
0x0000,250.813,138.075,-16.855,42.383,-69.725,170.973,1,7,1743801373.152
0x0000,251.036,137.964,-16.966,41.679,-69.965,171.736,1,7,1743801373.163
0x0000,251.147,137.74,-17.078,40.956,-70.21,172.517,1,7,1743801373.174
0x0000,251.371,137.629,-17.301,40.176,-70.439,173.321,1,7,1743801373.185
0x0000,251.482,137.517,-17.413,39.386,-70.64,174.18,1,7,1743801373.197
0x0000,251.594,137.517,-17.413,38.636,-70.854,175.024,1,7,1743801373.208
0x0000,251.817,137.406,-17.525,37.915,-71.006,175.776,1,7,1743801373.219
0x0000,251.929,137.294,-17.748,37.212,-71.134,176.574,1,7,1743801373.23
0x0000,252.04,137.294,-17.748,36.537,-71.279,177.288,1,7,1743801373.241
0x0000,252.152,137.182,-17.859,36.034,-71.36,177.865,1,7,1743801373.252
0x0000,252.264,137.182,-17.859,35.498,-71.414,178.448,1,7,1743801373.263
0x0000,252.375,137.182,-17.971,35.056,-71.492,178.941,1,7,1743801373.274
0x0000,252.487,137.182,-17.971,34.703,-71.523,179.313,1,7,1743801373.285
0x0000,252.487,137.182,-17.971,34.375,-71.546,179.688,1,7,1743801373.297
0x0000,252.599,137.182,-17.971,34.107,-71.58,180.0,1,7,1743801373.308
0x0000,252.599,137.182,-17.971,33.899,-71.595,-179.749,1,7,1743801373.319
0x0000,252.71,137.182,-17.971,33.725,-71.618,-179.53,1,7,1743801373.33
0x0000,252.71,137.182,-17.971,33.533,-71.637,-179.309,1,7,1743801373.341
0x0000,252.822,137.182,-17.859,33.385,-71.657,-179.151,1,6,1743801373.352
0x0000,252.822,137.182,-17.859,33.28,-71.679,-178.962,1,6,1743801373.363
0x0000,252.933,137.182,-17.859,33.148,-71.703,-178.803,1,6,1743801373.374
0x0000,252.933,137.182,-17.859,33.052,-71.718,-178.676,1,6,1743801373.385
0x0000,252.933,137.294,-17.748,32.946,-71.739,-178.548,1,6,1743801373.396
0x0000,253.045,137.294,-17.748,32.823,-71.756,-178.389,1,6,1743801373.407
0x0000,253.045,137.294,-17.748,32.743,-71.77,-178.261,1,6,1743801373.418
0x0000,253.157,137.294,-17.748,32.629,-71.769,-178.135,1,6,1743801373.43
0x0000,253.157,137.406,-17.748,32.532,-71.778,-177.976,1,6,1743801373.441
0x0000,253.157,137.406,-17.748,32.418,-71.777,-177.85,1,6,1743801373.452
0x0000,253.268,137.406,-17.748,32.347,-71.778,-177.755,1,6,1743801373.463
0x0000,253.268,137.406,-17.748,32.26,-71.774,-177.629,1,6,1743801373.474
0x0000,253.38,137.517,-17.748,32.19,-71.78,-177.532,1,6,1743801373.485
0x0000,253.38,137.517,-17.748,32.136,-71.786,-177.469,1,6,1743801373.496
0x0000,253.38,137.629,-17.748,32.136,-71.79,-177.405,1,6,1743801373.507
0x0000,253.492,137.629,-17.748,32.126,-71.803,-177.403,1,6,1743801373.518
0x0000,253.492,137.74,-17.748,32.16,-71.822,-177.4,1,6,1743801373.53
0x0000,253.492,137.74,-17.748,32.211,-71.846,-177.397,1,6,1743801373.541
0x0000,253.603,137.74,-17.636,32.288,-71.867,-177.458,1,6,1743801373.552
0x0000,253.603,137.852,-17.636,32.41,-71.895,-177.517,1,6,1743801373.563
0x0000,253.603,137.852,-17.636,32.523,-71.924,-177.61,1,6,1743801373.574
0x0000,253.715,137.852,-17.636,32.689,-71.954,-177.734,1,6,1743801373.585
0x0000,253.715,137.964,-17.636,32.856,-71.983,-177.858,1,6,1743801373.596
0x0000,253.715,137.964,-17.636,33.024,-72.008,-177.983,1,6,1743801373.607
0x0000,253.826,137.964,-17.636,33.254,-72.043,-178.172,1,6,1743801373.618
0x0000,253.826,138.075,-17.636,33.449,-72.069,-178.329,1,6,1743801373.629
0x0000,253.938,138.075,-17.636,33.663,-72.094,-178.488,1,6,1743801373.64
0x0000,253.938,138.075,-17.636,33.86,-72.115,-178.648,1,6,1743801373.652
0x0000,254.05,138.075,-17.636,34.057,-72.136,-178.807,1,6,1743801373.663
0x0000,254.05,138.075,-17.636,34.209,-72.149,-178.903,1,6,1743801373.674
0x0000,254.161,138.187,-17.636,34.344,-72.159,-178.999,1,6,1743801373.685
0x0000,254.161,138.187,-17.636,34.46,-72.159,-179.064,1,6,1743801373.696
0x0000,254.273,138.187,-17.636,34.532,-72.157,-179.096,1,6,1743801373.707
0x0000,254.496,138.187,-17.748,34.638,-72.13,-179.033,1,6,1743801373.718
0x0000,254.608,138.187,-17.748,34.555,-72.075,-178.875,1,6,1743801373.729
0x0000,254.719,138.187,-17.748,34.393,-72.034,-178.654,1,6,1743801373.74
0x0000,254.719,138.187,-17.859,34.25,-72.008,-178.463,1,6,1743801373.751
0x0000,254.831,138.187,-17.859,34.062,-71.969,-178.211,1,6,1743801373.763
0x0000,254.943,138.187,-17.859,33.858,-71.926,-177.96,1,6,1743801373.774
0x0000,254.943,138.187,-17.859,33.699,-71.89,-177.709,1,6,1743801373.785
0x0000,255.054,138.187,-17.971,33.505,-71.868,-177.49,1,6,1743801373.796
0x0000,255.166,138.187,-17.971,33.33,-71.822,-177.21,1,6,1743801373.807
0x0000,255.277,138.187,-18.083,33.137,-71.805,-176.959,1,6,1743801373.818
0x0000,255.389,138.187,-18.083,32.962,-71.793,-176.708,1,6,1743801373.829
0x0000,255.501,138.187,-18.083,32.787,-71.78,-176.457,1,6,1743801373.84
0x0000,255.612,138.187,-18.194,32.585,-71.775,-176.173,1,6,1743801373.851
0x0000,255.724,138.187,-18.194,32.408,-71.801,-175.914,1,6,1743801373.862
0x0000,255.836,138.187,-18.306,32.257,-71.82,-175.689,1,7,1743801373.873
0x0000,255.947,138.187,-18.417,32.069,-71.858,-175.394,1,7,1743801373.885
0x0000,256.059,138.187,-18.417,31.914,-71.922,-175.186,1,7,1743801373.896
0x0000,256.17,138.187,-18.529,31.785,-71.971,-174.95,1,7,1743801373.907
0x0000,256.282,138.187,-18.529,31.635,-72.051,-174.736,1,7,1743801373.918
0x0000,256.394,138.187,-18.641,31.5,-72.14,-174.517,1,7,1743801373.929
0x0000,256.505,138.187,-18.752,31.391,-72.221,-174.299,1,7,1743801373.94
0x0000,256.617,138.187,-18.752,31.243,-72.327,-174.069,1,7,1743801373.951
0x0000,256.729,138.187,-18.864,31.082,-72.446,-173.833,1,7,1743801373.962
0x0000,256.84,138.187,-18.976,30.885,-72.549,-173.533,1,7,1743801373.973
0x0000,256.952,138.187,-19.087,30.605,-72.687,-173.184,1,7,1743801373.984
0x0000,257.063,138.187,-19.199,30.321,-72.824,-172.796,1,7,1743801373.995
0x0000,257.175,138.187,-19.31,29.97,-72.948,-172.308,1,7,1743801374.007
0x0000,257.287,138.075,-19.534,29.484,-73.113,-171.687,1,7,1743801374.018
0x0000,257.398,138.075,-19.645,28.988,-73.277,-171.056,1,7,1743801374.029
0x0000,257.51,137.964,-19.869,28.387,-73.407,-170.362,1,7,1743801374.04
0x0000,257.733,137.852,-20.092,27.642,-73.598,-169.442,1,7,1743801374.051
0x0000,257.845,137.74,-20.203,26.912,-73.779,-168.58,1,7,1743801374.062
0x0000,257.956,137.517,-20.427,26.168,-73.93,-167.687,1,7,1743801374.073
0x0000,258.068,137.406,-20.65,25.295,-74.131,-166.591,1,7,1743801374.084
0x0000,258.18,137.294,-20.762,24.468,-74.327,-165.576,1,7,1743801374.095
